date,price,currency
2023-01-14,20790.295,wrapped-bitcoin
2023-01-15,20780.721,wrapped-bitcoin
2023-01-16,21042.844,wrapped-bitcoin
2023-01-17,21189.454,wrapped-bitcoin
2023-01-18,21128.783,wrapped-bitcoin
2023-01-19,20854.036,wrapped-bitcoin
2023-01-20,21304.313,wrapped-bitcoin
2023-01-21,22860.878,wrapped-bitcoin
2023-01-22,22785.177,wrapped-bitcoin
2023-01-23,22799.261,wrapped-bitcoin
2023-01-24,22931.215,wrapped-bitcoin
2023-01-25,22683.191,wrapped-bitcoin
2023-01-26,23044.311,wrapped-bitcoin
2023-01-27,22972.819,wrapped-bitcoin
2023-01-28,23007.595,wrapped-bitcoin
2023-01-29,23438.281,wrapped-bitcoin
2023-01-30,23252.197,wrapped-bitcoin
2023-01-31,22945.023,wrapped-bitcoin
2023-02-01,23150.558,wrapped-bitcoin
2023-02-02,23817.463,wrapped-bitcoin
2023-02-03,23485.643,wrapped-bitcoin
2023-02-04,23394.439,wrapped-bitcoin
2023-02-05,23209.68,wrapped-bitcoin
2023-02-06,22899.636,wrapped-bitcoin
2023-02-07,22976.222,wrapped-bitcoin
2023-02-08,23104.289,wrapped-bitcoin
2023-02-09,22542.763,wrapped-bitcoin
2023-02-10,21779.712,wrapped-bitcoin
2023-02-11,21727.709,wrapped-bitcoin
2023-02-12,21890.159,wrapped-bitcoin
2023-02-13,21694.665,wrapped-bitcoin
2023-02-14,21923.922,wrapped-bitcoin
2023-02-15,22702.254,wrapped-bitcoin
2023-02-16,24576.006,wrapped-bitcoin
2023-02-17,24012.339,wrapped-bitcoin
2023-02-18,24627.357,wrapped-bitcoin
2023-02-19,24664.585,wrapped-bitcoin
2023-02-20,24672.463,wrapped-bitcoin
2023-02-21,24708.614,wrapped-bitcoin
2023-02-22,24046.264,wrapped-bitcoin
2023-02-23,24142.023,wrapped-bitcoin
2023-02-24,23643.112,wrapped-bitcoin
2023-02-25,23068.06,wrapped-bitcoin
2023-02-26,23276.016,wrapped-bitcoin
2023-02-27,23456.841,wrapped-bitcoin
2023-02-28,23383.548,wrapped-bitcoin
2023-03-01,23604.717,wrapped-bitcoin
2023-03-02,23451.373,wrapped-bitcoin
2023-03-03,22444.426,wrapped-bitcoin
2023-03-04,22349.338,wrapped-bitcoin
2023-03-05,22464.234,wrapped-bitcoin
2023-03-06,22426.58,wrapped-bitcoin
2023-03-07,22328.74,wrapped-bitcoin
2023-03-08,22059.669,wrapped-bitcoin
2023-03-09,21426.327,wrapped-bitcoin
2023-03-10,19999.049,wrapped-bitcoin
2023-03-11,20457.151,wrapped-bitcoin
2023-03-12,20814.868,wrapped-bitcoin
2023-03-13,23010.213,wrapped-bitcoin
2023-03-14,24786.649,wrapped-bitcoin
2023-03-15,24646.076,wrapped-bitcoin
2023-03-16,24708.364,wrapped-bitcoin
2023-03-17,26327.118,wrapped-bitcoin
2023-03-18,27435.893,wrapped-bitcoin
2023-03-19,27544.02,wrapped-bitcoin
2023-03-20,27951.693,wrapped-bitcoin
2023-03-21,28031.508,wrapped-bitcoin
2023-03-22,28118.447,wrapped-bitcoin
2023-03-23,27897.755,wrapped-bitcoin
2023-03-24,28038.006,wrapped-bitcoin
2023-03-25,27576.915,wrapped-bitcoin
2023-03-26,27817.497,wrapped-bitcoin
2023-03-27,27611.781,wrapped-bitcoin
2023-03-28,27131.767,wrapped-bitcoin
2023-03-29,28134.663,wrapped-bitcoin
2023-03-30,28434.613,wrapped-bitcoin
2023-03-31,28255.561,wrapped-bitcoin
2023-04-01,28518.109,wrapped-bitcoin
2023-04-02,28383.85,wrapped-bitcoin
2023-04-03,28071.767,wrapped-bitcoin
2023-04-04,28157.476,wrapped-bitcoin
2023-04-05,28449.283,wrapped-bitcoin
2023-04-06,28097.199,wrapped-bitcoin
2023-04-07,28001.474,wrapped-bitcoin
2023-04-08,28113.185,wrapped-bitcoin
2023-04-09,28160.206,wrapped-bitcoin
2023-04-10,28659.23,wrapped-bitcoin
2023-04-11,30140.062,wrapped-bitcoin
2023-04-12,30046.342,wrapped-bitcoin
2023-04-13,30338.741,wrapped-bitcoin
2023-04-14,30740.074,wrapped-bitcoin
2023-04-15,30482.706,wrapped-bitcoin
2023-04-16,30451.247,wrapped-bitcoin
2023-04-17,29813.069,wrapped-bitcoin
2023-04-18,29979.169,wrapped-bitcoin
2023-04-19,29583.552,wrapped-bitcoin
2023-04-20,28707.852,wrapped-bitcoin
2023-04-21,27979.5,wrapped-bitcoin
2023-04-22,27512.133,wrapped-bitcoin
2023-04-23,27694.9,wrapped-bitcoin
2023-04-24,27546.984,wrapped-bitcoin
2023-04-25,27561.943,wrapped-bitcoin
2023-04-26,28862.144,wrapped-bitcoin
2023-04-27,29166.618,wrapped-bitcoin
2023-04-28,29381.466,wrapped-bitcoin
2023-04-29,29428.823,wrapped-bitcoin
2023-04-30,29476.595,wrapped-bitcoin
2023-05-01,28497.654,wrapped-bitcoin
2023-05-02,28315.619,wrapped-bitcoin
2023-05-03,28618.078,wrapped-bitcoin
2023-05-04,29018.354,wrapped-bitcoin
2023-05-05,29364.023,wrapped-bitcoin
2023-05-06,29275.864,wrapped-bitcoin
2023-05-07,29063.231,wrapped-bitcoin
2023-05-08,28024.405,wrapped-bitcoin
2023-05-09,27681.943,wrapped-bitcoin
2023-05-10,27756.446,wrapped-bitcoin
2023-05-11,27301.876,wrapped-bitcoin
2023-05-12,26529.788,wrapped-bitcoin
2023-05-13,26899.737,wrapped-bitcoin
2023-05-14,26931.808,wrapped-bitcoin
2023-05-15,27345.05,wrapped-bitcoin
2023-05-16,27114.945,wrapped-bitcoin
2022-05-18,7.306,chainlink
2022-05-19,6.96,chainlink
2022-05-20,7.042,chainlink
2022-05-21,6.983,chainlink
2022-05-22,7.185,chainlink
2022-05-23,7.4,chainlink
2022-05-24,7.051,chainlink
2022-05-25,7.118,chainlink
2022-05-26,6.727,chainlink
2022-05-27,6.44,chainlink
2022-05-28,6.437,chainlink
2022-05-29,6.567,chainlink
2022-05-30,7.157,chainlink
2022-05-31,7.466,chainlink
2022-06-01,7.351,chainlink
2022-06-02,6.988,chainlink
2022-06-03,6.925,chainlink
2022-06-04,6.94,chainlink
2022-06-05,7.447,chainlink
2022-06-06,7.912,chainlink
2022-06-07,7.834,chainlink
2022-06-08,8.565,chainlink
2022-06-09,9.026,chainlink
2022-06-10,8.797,chainlink
2022-06-11,7.694,chainlink
2022-06-12,6.732,chainlink
2022-06-13,5.811,chainlink
2022-06-14,6.249,chainlink
2022-06-15,6.519,chainlink
2022-06-16,6.695,chainlink
2022-06-17,6.455,chainlink
2022-06-18,5.914,chainlink
2022-06-19,6.279,chainlink
2022-06-20,6.729,chainlink
2022-06-21,7.192,chainlink
2022-06-22,6.726,chainlink
2022-06-23,6.87,chainlink
2022-06-24,7.138,chainlink
2022-06-25,7.17,chainlink
2022-06-26,7.105,chainlink
2022-06-27,6.734,chainlink
2022-06-28,6.569,chainlink
2022-06-29,6.328,chainlink
2022-06-30,6.076,chainlink
2022-07-01,6.118,chainlink
2022-07-02,6.136,chainlink
2022-07-03,6.12,chainlink
2022-07-04,6.2,chainlink
2022-07-06,6.285,chainlink
2022-07-07,6.508,chainlink
2022-07-08,6.518,chainlink
2022-07-09,6.461,chainlink
2022-07-10,6.278,chainlink
2022-07-11,6.239,chainlink
2022-07-12,6.132,chainlink
2022-07-13,6.022,chainlink
2022-07-14,6.17,chainlink
2022-07-15,6.272,chainlink
2022-07-16,6.312,chainlink
2022-07-17,6.486,chainlink
2022-07-18,6.789,chainlink
2022-07-19,7.054,chainlink
2022-07-20,7.264,chainlink
2022-07-21,6.863,chainlink
2022-07-22,7.029,chainlink
2022-07-23,6.829,chainlink
2022-07-24,7.026,chainlink
2022-07-25,6.765,chainlink
2022-07-26,6.282,chainlink
2022-07-27,6.412,chainlink
2022-07-28,6.955,chainlink
2022-07-29,7.706,chainlink
2022-07-30,7.879,chainlink
2022-07-31,7.852,chainlink
2022-08-01,7.635,chainlink
2022-08-02,7.252,chainlink
